date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:08:03	41623/41623	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202015%2006:38:02%20GMT	http://clinico.creaws.com/event/curabitur-euismod/2015-08-05/	D:/R%20&%20D/Dental%20Product/Clinico/clinico.creaws.com/event/curabitur-euismod/2015-08-05/index.html	(from http://clinico.creaws.com/?post_type=tribe_events)
12:08:06	43245/43245	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2029%20Jul%202015%2006:38:02%20GMT	http://clinico.creaws.com/venue/venue/	D:/R%20&%20D/Dental%20Product/Clinico/clinico.creaws.com/venue/venue/index.html	(from http://clinico.creaws.com/?post_type=tribe_events)
12:08:08	18281/18281	---M--	200	added ('OK')	image/jpeg	etag:%224769-500e3ff666580%22	http://clinico.creaws.com/wp-content/uploads/bfi_thumb/Kozzi-little-girl-visiting-dentist-2387-X-1591-2xctqw2r6fbne3scmg581s.jpg	D:/R%20&%20D/Dental%20Product/Clinico/clinico.creaws.com/wp-content/uploads/bfi_thumb/Kozzi-little-girl-visiting-dentist-2387-X-1591-2xctqw2r6fbne3scmg581s.jpg	(from http://clinico.creaws.com/news-3/)
12:08:09	47822/47822	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202015%2006:38:06%20GMT	http://clinico.creaws.com/event/curabitur-euismod/all/	D:/R%20&%20D/Dental%20Product/Clinico/clinico.creaws.com/event/curabitur-euismod/all/index.html	(from http://clinico.creaws.com/?post_type=tribe_events)
12:08:10	41713/41713	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202015%2006:38:09%20GMT	http://clinico.creaws.com/event/mauris-ultrices-posuere/2015-08-13/	D:/R%20&%20D/Dental%20Product/Clinico/clinico.creaws.com/event/mauris-ultrices-posuere/2015-08-13/index.html	(from http://clinico.creaws.com/?post_type=tribe_events)
12:08:11	17545/17545	---M--	200	added ('OK')	image/jpeg	etag:%224489-500e3ff6f8936%22	http://clinico.creaws.com/wp-content/uploads/bfi_thumb/Kozzi-young-scientist-working-in-laboratory-2387-X-1591-2xctqwbsv0e0y7a3e6ij9c.jpg	D:/R%20&%20D/Dental%20Product/Clinico/clinico.creaws.com/wp-content/uploads/bfi_thumb/Kozzi-young-scientist-working-in-laboratory-2387-X-1591-2xctqwbsv0e0y7a3e6ij9c.jpg	(from http://clinico.creaws.com/news-3/)
12:08:14	19767/19767	---M--	200	added ('OK')	image/jpeg	etag:%224d37-500e3ff78eb53%22	http://clinico.creaws.com/wp-content/uploads/bfi_thumb/Kozzi-young-scientist-working-in-laboratory-2387-X-1591_2-2xctqwkujlgeiaru5wvugw.jpg	D:/R%20&%20D/Dental%20Product/Clinico/clinico.creaws.com/wp-content/uploads/bfi_thumb/Kozzi-young-scientist-working-in-laboratory-2387-X-1591_2-2xctqwkujlgeiaru5wvugw.jpg	(from http://clinico.creaws.com/news-3/)
12:08:14	47870/47870	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202015%2006:38:11%20GMT	http://clinico.creaws.com/event/mauris-ultrices-posuere/all/	D:/R%20&%20D/Dental%20Product/Clinico/clinico.creaws.com/event/mauris-ultrices-posuere/all/index.html	(from http://clinico.creaws.com/?post_type=tribe_events)
12:08:16	41194/41194	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202015%2006:38:14%20GMT	http://clinico.creaws.com/event/posuere-diam-sit-amet-consectetur/2015-08-17/	D:/R%20&%20D/Dental%20Product/Clinico/clinico.creaws.com/event/posuere-diam-sit-amet-consectetur/2015-08-17/index.html	(from http://clinico.creaws.com/?post_type=tribe_events)
12:08:17	47785/47785	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202015%2006:38:14%20GMT	http://clinico.creaws.com/event/posuere-diam-sit-amet-consectetur/all/	D:/R%20&%20D/Dental%20Product/Clinico/clinico.creaws.com/event/posuere-diam-sit-amet-consectetur/all/index.html	(from http://clinico.creaws.com/?post_type=tribe_events)
12:08:18	41640/41640	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202015%2006:38:17%20GMT	http://clinico.creaws.com/event/faucibus-fringilla/2015-08-21/	D:/R%20&%20D/Dental%20Product/Clinico/clinico.creaws.com/event/faucibus-fringilla/2015-08-21/index.html	(from http://clinico.creaws.com/?post_type=tribe_events)
12:08:22	35839/35839	---M--	200	added ('OK')	image/jpeg	etag:%228bff-500e2e65cc6f9%22	http://clinico.creaws.com/wp-content/uploads/bfi_thumb/3-2xctq8pezq9rt6pivsxr7k.jpg	D:/R%20&%20D/Dental%20Product/Clinico/clinico.creaws.com/wp-content/uploads/bfi_thumb/3-2xctq8pezq9rt6pivsxr7k.jpg	(from http://clinico.creaws.com/news-2/)
12:08:24	32399/32399	---M--	200	added ('OK')	image/jpeg	etag:%227e8f-500e2f1b8a4c9%22	http://clinico.creaws.com/wp-content/uploads/bfi_thumb/Kozzi-green-plants-in-biology-laborotary-2387-X-1591-2xctqvtptkcf641xr6yeio.jpg	D:/R%20&%20D/Dental%20Product/Clinico/clinico.creaws.com/wp-content/uploads/bfi_thumb/Kozzi-green-plants-in-biology-laborotary-2387-X-1591-2xctqvtptkcf641xr6yeio.jpg	(from http://clinico.creaws.com/news-2/)
12:08:25	47809/47809	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202015%2006:38:23%20GMT	http://clinico.creaws.com/event/faucibus-fringilla/all/	D:/R%20&%20D/Dental%20Product/Clinico/clinico.creaws.com/event/faucibus-fringilla/all/index.html	(from http://clinico.creaws.com/?post_type=tribe_events)
12:08:27	41092/41092	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202015%2006:38:26%20GMT	http://clinico.creaws.com/event/aenean-molestie/2015-08-29/	D:/R%20&%20D/Dental%20Product/Clinico/clinico.creaws.com/event/aenean-molestie/2015-08-29/index.html	(from http://clinico.creaws.com/?post_type=tribe_events)
12:08:29	33815/33815	---M--	200	added ('OK')	image/jpeg	etag:%228417-500e2f1cb2e6c%22	http://clinico.creaws.com/wp-content/uploads/bfi_thumb/Kozzi-little-girl-visiting-dentist-2387-X-1591-2xctqw2ri5esq7joixbpq8.jpg	D:/R%20&%20D/Dental%20Product/Clinico/clinico.creaws.com/wp-content/uploads/bfi_thumb/Kozzi-little-girl-visiting-dentist-2387-X-1591-2xctqw2ri5esq7joixbpq8.jpg	(from http://clinico.creaws.com/news-2/)
12:08:31	41626/41626	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202015%2006:38:30%20GMT	http://clinico.creaws.com/event/curabitur-euismod/2015-09-05/	D:/R%20&%20D/Dental%20Product/Clinico/clinico.creaws.com/event/curabitur-euismod/2015-09-05/index.html	(from http://clinico.creaws.com/?post_type=tribe_events)
12:08:32	33416/33416	---M--	200	added ('OK')	image/jpeg	etag:%228288-500e2f1dc8f20%22	http://clinico.creaws.com/wp-content/uploads/bfi_thumb/Kozzi-young-scientist-working-in-laboratory-2387-X-1591-2xctqwbt6qh6ab1fanp0xs.jpg	D:/R%20&%20D/Dental%20Product/Clinico/clinico.creaws.com/wp-content/uploads/bfi_thumb/Kozzi-young-scientist-working-in-laboratory-2387-X-1591-2xctqwbt6qh6ab1fanp0xs.jpg	(from http://clinico.creaws.com/news-2/)
12:08:35	41716/41716	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202015%2006:38:33%20GMT	http://clinico.creaws.com/event/mauris-ultrices-posuere/2015-09-13/	D:/R%20&%20D/Dental%20Product/Clinico/clinico.creaws.com/event/mauris-ultrices-posuere/2015-09-13/index.html	(from http://clinico.creaws.com/?post_type=tribe_events)
12:08:37	37400/37400	---M--	200	added ('OK')	image/jpeg	etag:%229218-500e2f1ee3e45%22	http://clinico.creaws.com/wp-content/uploads/bfi_thumb/Kozzi-young-scientist-working-in-laboratory-2387-X-1591_2-2xctqwkuvbjjuej62e2c5c.jpg	D:/R%20&%20D/Dental%20Product/Clinico/clinico.creaws.com/wp-content/uploads/bfi_thumb/Kozzi-young-scientist-working-in-laboratory-2387-X-1591_2-2xctqwkuvbjjuej62e2c5c.jpg	(from http://clinico.creaws.com/news-2/)
12:08:38	41197/41197	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202015%2006:38:35%20GMT	http://clinico.creaws.com/event/posuere-diam-sit-amet-consectetur/2015-09-17/	D:/R%20&%20D/Dental%20Product/Clinico/clinico.creaws.com/event/posuere-diam-sit-amet-consectetur/2015-09-17/index.html	(from http://clinico.creaws.com/?post_type=tribe_events)
12:08:40	707/707	---M-Z	200	added ('OK')	text/xml	etag:%22707db7872b9a8c7f0785b2a1d632e673-gzip%22	http://clinico.creaws.com/news-4/feed/	D:/R%20&%20D/Dental%20Product/Clinico/clinico.creaws.com/news-4/feed/index.html	(from http://clinico.creaws.com/news-4/)
12:08:40	41643/41643	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202015%2006:38:37%20GMT	http://clinico.creaws.com/event/faucibus-fringilla/2015-09-21/	D:/R%20&%20D/Dental%20Product/Clinico/clinico.creaws.com/event/faucibus-fringilla/2015-09-21/index.html	(from http://clinico.creaws.com/?post_type=tribe_events)
12:08:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Jul%202015%2006:38:40%20GMT	http://clinico.creaws.com/?p=777	D:/R%20&%20D/Dental%20Product/Clinico/clinico.creaws.com/indexf9b5.html	(from http://clinico.creaws.com/news-4/)
12:08:47	53033/53033	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2029%20Jul%202015%2006:38:42%20GMT	http://clinico.creaws.com/news-4/?post_type=tribe_events	D:/R%20&%20D/Dental%20Product/Clinico/clinico.creaws.com/news-4/indexbb7f.html	(from http://clinico.creaws.com/news-4/)
12:08:52	70280/70280	---M--	200	added ('OK')	image/jpeg	etag:%2211288-500e308a08f1e%22	http://clinico.creaws.com/wp-content/uploads/bfi_thumb/3-2xctq8pfhbehsumh1xo45c.jpg	D:/R%20&%20D/Dental%20Product/Clinico/clinico.creaws.com/wp-content/uploads/bfi_thumb/3-2xctq8pfhbehsumh1xo45c.jpg	(from http://clinico.creaws.com/news-large/)
12:08:53	39197/39197	---M--	200	added ('OK')	image/jpeg	etag:%22991d-500e308b83155%22	http://clinico.creaws.com/wp-content/uploads/bfi_thumb/Kozzi-dna-in-capsule-2387-X-1591-2xctqvg5s9vktmq9rq4sn4.jpg	D:/R%20&%20D/Dental%20Product/Clinico/clinico.creaws.com/wp-content/uploads/bfi_thumb/Kozzi-dna-in-capsule-2387-X-1591-2xctqvg5s9vktmq9rq4sn4.jpg	(from http://clinico.creaws.com/news-large/)
12:08:54	708/708	---M-Z	200	added ('OK')	text/xml	etag:%22707db7872b9a8c7f0785b2a1d632e673-gzip%22	http://clinico.creaws.com/news-3/feed/	D:/R%20&%20D/Dental%20Product/Clinico/clinico.creaws.com/news-3/feed/index.html	(from http://clinico.creaws.com/news-3/)
12:08:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Jul%202015%2006:38:54%20GMT	http://clinico.creaws.com/?p=780	D:/R%20&%20D/Dental%20Product/Clinico/clinico.creaws.com/index21b7.html	(from http://clinico.creaws.com/news-3/)
12:09:05	59027/59027	---M--	200	added ('OK')	image/jpeg	etag:%22e693-500e308d401d6%22	http://clinico.creaws.com/wp-content/uploads/bfi_thumb/Kozzi-green-plants-in-biology-laborotary-2387-X-1591-2xctqvtqb5h55ryvxborgg.jpg	D:/R%20&%20D/Dental%20Product/Clinico/clinico.creaws.com/wp-content/uploads/bfi_thumb/Kozzi-green-plants-in-biology-laborotary-2387-X-1591-2xctqvtqb5h55ryvxborgg.jpg	(from http://clinico.creaws.com/news-large/)
12:09:10	53033/53033	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2029%20Jul%202015%2006:39:05%20GMT	http://clinico.creaws.com/news-3/?post_type=tribe_events	D:/R%20&%20D/Dental%20Product/Clinico/clinico.creaws.com/news-3/indexbb7f.html	(from http://clinico.creaws.com/news-3/)
12:09:13	119787/119787	---M--	200	added ('OK')	image/jpeg	etag:%221d3eb-500e308cbfb85%22	http://clinico.creaws.com/wp-content/uploads/bfi_thumb/Kozzi-dna-molecule-2049-X-1024-2xctqvp7guxydq80jgi3uo.jpg	D:/R%20&%20D/Dental%20Product/Clinico/clinico.creaws.com/wp-content/uploads/bfi_thumb/Kozzi-dna-molecule-2049-X-1024-2xctqvp7guxydq80jgi3uo.jpg	(from http://clinico.creaws.com/news-large/)
12:09:14	706/706	---M-Z	200	added ('OK')	text/xml	etag:%22707db7872b9a8c7f0785b2a1d632e673-gzip%22	http://clinico.creaws.com/news-2/feed/	D:/R%20&%20D/Dental%20Product/Clinico/clinico.creaws.com/news-2/feed/index.html	(from http://clinico.creaws.com/news-2/)
12:09:20	62020/62020	---M--	200	added ('OK')	image/jpeg	etag:%22f244-500e308ee3c4b%22	http://clinico.creaws.com/wp-content/uploads/bfi_thumb/Kozzi-little-girl-visiting-dentist-2387-X-1591-2xctqw2rzqjipvgmp222o0.jpg	D:/R%20&%20D/Dental%20Product/Clinico/clinico.creaws.com/wp-content/uploads/bfi_thumb/Kozzi-little-girl-visiting-dentist-2387-X-1591-2xctqw2rzqjipvgmp222o0.jpg	(from http://clinico.creaws.com/news-large/)
12:09:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Jul%202015%2006:39:20%20GMT	http://clinico.creaws.com/?p=784	D:/R%20&%20D/Dental%20Product/Clinico/clinico.creaws.com/indexf9ae.html	(from http://clinico.creaws.com/news-2/)
12:09:24	61209/61209	---M--	200	added ('OK')	image/jpeg	etag:%22ef19-500e30907078b%22	http://clinico.creaws.com/wp-content/uploads/bfi_thumb/Kozzi-young-scientist-working-in-laboratory-2387-X-1591-2xctqwbtoblw9yydgsfdvk.jpg	D:/R%20&%20D/Dental%20Product/Clinico/clinico.creaws.com/wp-content/uploads/bfi_thumb/Kozzi-young-scientist-working-in-laboratory-2387-X-1591-2xctqwbtoblw9yydgsfdvk.jpg	(from http://clinico.creaws.com/news-large/)
12:09:28	53033/53033	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2029%20Jul%202015%2006:39:24%20GMT	http://clinico.creaws.com/news-2/?post_type=tribe_events	D:/R%20&%20D/Dental%20Product/Clinico/clinico.creaws.com/news-2/indexbb7f.html	(from http://clinico.creaws.com/news-2/)
12:09:30	705/705	---M-Z	200	added ('OK')	text/xml	etag:%22707db7872b9a8c7f0785b2a1d632e673-gzip%22	http://clinico.creaws.com/news/feed/	D:/R%20&%20D/Dental%20Product/Clinico/clinico.creaws.com/news/feed/index.html	(from http://clinico.creaws.com/news/)
12:09:31	69230/69230	---M--	200	added ('OK')	image/jpeg	etag:%2210e6e-500e3091dd2f0%22	http://clinico.creaws.com/wp-content/uploads/bfi_thumb/Kozzi-young-scientist-working-in-laboratory-2387-X-1591_2-2xctqwkvcwo9u2g48isp34.jpg	D:/R%20&%20D/Dental%20Product/Clinico/clinico.creaws.com/wp-content/uploads/bfi_thumb/Kozzi-young-scientist-working-in-laboratory-2387-X-1591_2-2xctqwkvcwo9u2g48isp34.jpg	(from http://clinico.creaws.com/news-large/)
12:09:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Jul%202015%2006:39:30%20GMT	http://clinico.creaws.com/?p=773	D:/R%20&%20D/Dental%20Product/Clinico/clinico.creaws.com/indexb648.html	(from http://clinico.creaws.com/news/)
12:09:33	711/711	---M-Z	200	added ('OK')	text/xml	etag:%22707db7872b9a8c7f0785b2a1d632e673-gzip%22	http://clinico.creaws.com/news-large/feed/	D:/R%20&%20D/Dental%20Product/Clinico/clinico.creaws.com/news-large/feed/index.html	(from http://clinico.creaws.com/news-large/)
12:09:36	53029/53029	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2029%20Jul%202015%2006:39:31%20GMT	http://clinico.creaws.com/news/?post_type=tribe_events	D:/R%20&%20D/Dental%20Product/Clinico/clinico.creaws.com/news/indexbb7f.html	(from http://clinico.creaws.com/news/)
12:09:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Jul%202015%2006:39:33%20GMT	http://clinico.creaws.com/?p=787	D:/R%20&%20D/Dental%20Product/Clinico/clinico.creaws.com/index3f90.html	(from http://clinico.creaws.com/news-large/)
12:09:39	53041/53041	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2029%20Jul%202015%2006:39:36%20GMT	http://clinico.creaws.com/news-large/?post_type=tribe_events	D:/R%20&%20D/Dental%20Product/Clinico/clinico.creaws.com/news-large/indexbb7f.html	(from http://clinico.creaws.com/news-large/)
12:09:39	51118/51118	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202015%2006:39:36%20GMT	http://clinico.creaws.com/news-large/page/2/	D:/R%20&%20D/Dental%20Product/Clinico/clinico.creaws.com/news-large/page/2/index.html	(from http://clinico.creaws.com/news-large/)
12:09:41	713/713	---M-Z	200	added ('OK')	text/xml	etag:%22707db7872b9a8c7f0785b2a1d632e673-gzip%22	http://clinico.creaws.com/news-medium/feed/	D:/R%20&%20D/Dental%20Product/Clinico/clinico.creaws.com/news-medium/feed/index.html	(from http://clinico.creaws.com/news-medium/)
12:09:42	14960/14960	---M--	200	added ('OK')	image/jpeg	etag:%223a70-500e3eee3a86d%22	http://clinico.creaws.com/wp-content/uploads/bfi_thumb/Fotolia_53239281_Subscription_XXL-2xctukidwy2n5v4nhqhhca.jpg	D:/R%20&%20D/Dental%20Product/Clinico/clinico.creaws.com/wp-content/uploads/bfi_thumb/Fotolia_53239281_Subscription_XXL-2xctukidwy2n5v4nhqhhca.jpg	(from http://clinico.creaws.com/left-sidbar/)
12:09:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Jul%202015%2006:39:41%20GMT	http://clinico.creaws.com/?p=790	D:/R%20&%20D/Dental%20Product/Clinico/clinico.creaws.com/index895e.html	(from http://clinico.creaws.com/news-medium/)
12:09:46	48791/48791	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202015%2006:39:43%20GMT	http://clinico.creaws.com/news-medium/page/2/	D:/R%20&%20D/Dental%20Product/Clinico/clinico.creaws.com/news-medium/page/2/index.html	(from http://clinico.creaws.com/news-medium/)
12:09:49	19310/19310	---M--	200	added ('OK')	image/jpeg	etag:%224b6e-500e3eeebce13%22	http://clinico.creaws.com/wp-content/uploads/bfi_thumb/Kozzi-young-scientist-working-in-laboratory-2387-X-1591_2-2xctqwkudqex2xd926d05m.jpg	D:/R%20&%20D/Dental%20Product/Clinico/clinico.creaws.com/wp-content/uploads/bfi_thumb/Kozzi-young-scientist-working-in-laboratory-2387-X-1591_2-2xctqwkudqex2xd926d05m.jpg	(from http://clinico.creaws.com/left-sidbar/)
12:09:54	53043/53043	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2029%20Jul%202015%2006:39:49%20GMT	http://clinico.creaws.com/news-medium/?post_type=tribe_events	D:/R%20&%20D/Dental%20Product/Clinico/clinico.creaws.com/news-medium/indexbb7f.html	(from http://clinico.creaws.com/news-medium/)
12:09:58	16730/16730	---M--	200	added ('OK')	image/jpeg	etag:%22415a-500e3eef3f416%22	http://clinico.creaws.com/wp-content/uploads/bfi_thumb/Fotolia_53239300_Subscription_XXL-2xctukrflj50pyme9gusju.jpg	D:/R%20&%20D/Dental%20Product/Clinico/clinico.creaws.com/wp-content/uploads/bfi_thumb/Fotolia_53239300_Subscription_XXL-2xctukrflj50pyme9gusju.jpg	(from http://clinico.creaws.com/left-sidbar/)
12:09:59	715/715	---M-Z	200	added ('OK')	text/xml	etag:%22707db7872b9a8c7f0785b2a1d632e673-gzip%22	http://clinico.creaws.com/right-sidebar/feed/	D:/R%20&%20D/Dental%20Product/Clinico/clinico.creaws.com/right-sidebar/feed/index.html	(from http://clinico.creaws.com/right-sidebar/)
12:10:18	231532/231532	---M--	200	added ('OK')	image/jpeg	etag:%223886c-500e32f567895%22	http://clinico.creaws.com/wp-content/uploads/2014/07/Fotolia_53239281_Subscription_XXL.jpg	D:/R%20&%20D/Dental%20Product/Clinico/clinico.creaws.com/wp-content/uploads/2014/07/Fotolia_53239281_Subscription_XXL.jpg	(from http://clinico.creaws.com/left-sidbar/)
12:10:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Jul%202015%2006:40:19%20GMT	http://clinico.creaws.com/?p=1522	D:/R%20&%20D/Dental%20Product/Clinico/clinico.creaws.com/indexc52d.html	(from http://clinico.creaws.com/right-sidebar/)
12:10:22	16694/16694	---M--	200	added ('OK')	image/jpeg	etag:%224136-500e3eefe57e1%22	http://clinico.creaws.com/wp-content/uploads/bfi_thumb/Fotolia_39515068_Subscription_XL-2xctuj95i0qrddnxn2mxai.jpg	D:/R%20&%20D/Dental%20Product/Clinico/clinico.creaws.com/wp-content/uploads/bfi_thumb/Fotolia_39515068_Subscription_XL-2xctuj95i0qrddnxn2mxai.jpg	(from http://clinico.creaws.com/left-sidbar/)
12:10:25	52086/52086	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202015%2006:40:23%20GMT	http://clinico.creaws.com/right-sidebar/page/2/	D:/R%20&%20D/Dental%20Product/Clinico/clinico.creaws.com/right-sidebar/page/2/index.html	(from http://clinico.creaws.com/right-sidebar/)
12:10:39	256645/256645	---M--	200	added ('OK')	image/jpeg	etag:%223ea85-500e32f746031%22	http://clinico.creaws.com/wp-content/uploads/2014/07/Fotolia_53239300_Subscription_XXL.jpg	D:/R%20&%20D/Dental%20Product/Clinico/clinico.creaws.com/wp-content/uploads/2014/07/Fotolia_53239300_Subscription_XXL.jpg	(from http://clinico.creaws.com/left-sidbar/)
12:10:43	53047/53047	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2029%20Jul%202015%2006:40:39%20GMT	http://clinico.creaws.com/right-sidebar/?post_type=tribe_events	D:/R%20&%20D/Dental%20Product/Clinico/clinico.creaws.com/right-sidebar/indexbb7f.html	(from http://clinico.creaws.com/right-sidebar/)
12:10:44	26206/26206	---M--	200	added ('OK')	image/jpeg	etag:%22665e-500e400498d64%22	http://clinico.creaws.com/wp-content/uploads/bfi_thumb/Kozzi-dna-molecule-2049-X-1024-2xctqvp6hoolml55d42ex6.jpg	D:/R%20&%20D/Dental%20Product/Clinico/clinico.creaws.com/wp-content/uploads/bfi_thumb/Kozzi-dna-molecule-2049-X-1024-2xctqvp6hoolml55d42ex6.jpg	(from http://clinico.creaws.com/left-sidbar/)
12:10:45	712/712	---M-Z	200	added ('OK')	text/xml	etag:%22707db7872b9a8c7f0785b2a1d632e673-gzip%22	http://clinico.creaws.com/left-sidbar/feed/	D:/R%20&%20D/Dental%20Product/Clinico/clinico.creaws.com/left-sidbar/feed/index.html	(from http://clinico.creaws.com/left-sidbar/)
12:10:46	14857/14857	---M--	200	added ('OK')	image/jpeg	etag:%223a09-500e40050b54e%22	http://clinico.creaws.com/wp-content/uploads/bfi_thumb/shutterstock_99600719-2xctumrt27o16qkcfbta8a.jpg	D:/R%20&%20D/Dental%20Product/Clinico/clinico.creaws.com/wp-content/uploads/bfi_thumb/shutterstock_99600719-2xctumrt27o16qkcfbta8a.jpg	(from http://clinico.creaws.com/left-sidbar/)
12:10:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2029%20Jul%202015%2006:40:45%20GMT	http://clinico.creaws.com/?p=793	D:/R%20&%20D/Dental%20Product/Clinico/clinico.creaws.com/index01f7.html	(from http://clinico.creaws.com/left-sidbar/)
12:10:49	46355/46355	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202015%2006:40:46%20GMT	http://clinico.creaws.com/2014/06/	D:/R%20&%20D/Dental%20Product/Clinico/clinico.creaws.com/2014/06/index.html	(from http://clinico.creaws.com/left-sidbar/)
12:10:51	10582/10582	---M--	200	added ('OK')	image/jpeg	etag:%222956-500e40059b5c0%22	http://clinico.creaws.com/wp-content/uploads/bfi_thumb/Kozzi-dna-in-capsule-2387-X-1591-2xctqvg4t3m82hneldp3pm.jpg	D:/R%20&%20D/Dental%20Product/Clinico/clinico.creaws.com/wp-content/uploads/bfi_thumb/Kozzi-dna-in-capsule-2387-X-1591-2xctqvg4t3m82hneldp3pm.jpg	(from http://clinico.creaws.com/left-sidbar/)
12:10:55	54928/54928	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202015%2006:40:51%20GMT	http://clinico.creaws.com/2014/05/	D:/R%20&%20D/Dental%20Product/Clinico/clinico.creaws.com/2014/05/index.html	(from http://clinico.creaws.com/left-sidbar/)
12:10:58	58736/58736	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202015%2006:40:55%20GMT	http://clinico.creaws.com/2014/04/	D:/R%20&%20D/Dental%20Product/Clinico/clinico.creaws.com/2014/04/index.html	(from http://clinico.creaws.com/left-sidbar/)
12:11:00	47980/47980	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202015%2006:40:58%20GMT	http://clinico.creaws.com/2014/02/	D:/R%20&%20D/Dental%20Product/Clinico/clinico.creaws.com/2014/02/index.html	(from http://clinico.creaws.com/left-sidbar/)
12:11:03	53929/53929	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202015%2006:41:01%20GMT	http://clinico.creaws.com/portfolio/nullam-euismod-commodo-3/	D:/R%20&%20D/Dental%20Product/Clinico/clinico.creaws.com/portfolio/nullam-euismod-commodo-3/index.html	(from http://clinico.creaws.com/left-sidbar/)
12:11:06	49226/49226	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202015%2006:41:04%20GMT	http://clinico.creaws.com/portfolio/quisque-venenatis-mi-at-3/	D:/R%20&%20D/Dental%20Product/Clinico/clinico.creaws.com/portfolio/quisque-venenatis-mi-at-3/index.html	(from http://clinico.creaws.com/left-sidbar/)
12:11:09	49181/49181	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202015%2006:41:06%20GMT	http://clinico.creaws.com/portfolio/nullam-euismod-commodo-2/	D:/R%20&%20D/Dental%20Product/Clinico/clinico.creaws.com/portfolio/nullam-euismod-commodo-2/index.html	(from http://clinico.creaws.com/left-sidbar/)
12:11:12	49195/49195	---M-Z	200	added ('OK')	text/html	date:Wed,%2029%20Jul%202015%2006:41:10%20GMT	http://clinico.creaws.com/portfolio/cras-gravida-tristique-odio-sit-2/	D:/R%20&%20D/Dental%20Product/Clinico/clinico.creaws.com/portfolio/cras-gravida-tristique-odio-sit-2/index.html	(from http://clinico.creaws.com/left-sidbar/)
12:11:15	17747/17747	---M--	200	added ('OK')	image/jpeg	etag:%224553-500e32e369eb3%22	http://clinico.creaws.com/wp-content/uploads/2014/07/47577770_Subscription_XXL-17-300x300.jpg	D:/R%20&%20D/Dental%20Product/Clinico/clinico.creaws.com/wp-content/uploads/2014/07/47577770_Subscription_XXL-17-300x300.jpg	(from http://clinico.creaws.com/about-us/)
12:11:16	201023/201023	---M--	200	added ('OK')	image/jpeg	etag:%223113f-500e33067d7ba%22	http://clinico.creaws.com/wp-content/uploads/2014/07/shutterstock_99600719.jpg	D:/R%20&%20D/Dental%20Product/Clinico/clinico.creaws.com/wp-content/uploads/2014/07/shutterstock_99600719.jpg	(from http://clinico.creaws.com/left-sidbar/)
